business_id,name,address,postal_code,latitude,longitude,review_count,is_open,attributes,categories,hours,loc
MR0jXmXfvt_PW8nUm5Oeeg,Chicken'licious,2789 Danforth Avenue,M4C 1M1,43.6892937,-79.2963155,4,0,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'HasTV': 'True'}","Greek, Restaurants, Comfort Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}","{'type': 'Point', 'coordinates': [-79.2963155, 43.6892937]}"
6HTqJSuWOBV6CSE5W8X7aw,Bywoods,760 Street Clair Avenue W,M6C 1B5,43.6813132,-79.4283861,6,0,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True'}","Restaurants, Mediterranean",,"{'type': 'Point', 'coordinates': [-79.4283861, 43.6813132]}"
w-MmyToyPE2_V3Yg6jrc4w,InterContinental Toronto Centre,"225 Front Street W, 3rd Floor",M5J 2N1,43.6444547,-79.3854827,7,1,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': True}"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True'}","Skin Care, Beauty & Spas, Massage, Day Spas","{'Wednesday': '12:0-18:0', 'Thursday': '11:0-19:30', 'Friday': '11:0-19:30', 'Saturday': '9:0-18:0', 'Sunday': '10:0-18:0'}","{'type': 'Point', 'coordinates': [-79.3854827, 43.6444547]}"
c4sRmOkb3W3KgCkEffI6tA,Ground Level Cafe,1496 Queen St W,M6K 1M4,43.640623,-79.4377974,18,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'""}","Coffee & Tea, Food","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '9:0-17:0'}","{'type': 'Point', 'coordinates': [-79.4377974, 43.640623]}"
JsAjP49bCk9KjJmmmjyM4w,Clafouti Patisserie & Café,915 Queen Street W,M6J 1G5,43.6452484,-79.4124222,83,0,"{'OutdoorSeating': 'True', 'HasTV': 'False', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True'}","French, Restaurants, Bakeries, Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-17:0'}","{'type': 'Point', 'coordinates': [-79.4124222, 43.6452484]}"
c6oy-IutfSEBZQbV1h9E-A,HealthOne Medical Centre,5292 Yonge Street,M2N 5P9,43.7722235,-79.4143853,9,1,"{'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True'}","Health & Medical, Medical Centers","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-15:0', 'Sunday': '10:0-14:0'}","{'type': 'Point', 'coordinates': [-79.4143853, 43.7722235]}"
6Hj4AQ5DDGf7tsVk6LscLQ,25 Liberty,25 Liberty Street,M6K 3E7,43.6381661,-79.4207992,30,0,"{'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True'}","Comfort Food, Brasseries, Restaurants, French, Mediterranean, Breakfast & Brunch, Canadian (New)",,"{'type': 'Point', 'coordinates': [-79.4207992, 43.6381661]}"
7d4_aSWLjzu9z778ac4g2g,Fish Soup Supreme,633 Silver Star Boulevard,M1V 5N1,43.8216629028,-79.2986907959,12,0,"{'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True'}","Chinese, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}","{'type': 'Point', 'coordinates': [-79.2986907959, 43.8216629028]}"
P2epFHigkHzKhggZqb4hOg,Avenue 22 Bridal,"2700 Dufferin St, UNIT 52",M6B 4J3,43.7019117,-79.4528109,17,1,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Shopping, Bridal, Fashion, Women's Clothing","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}","{'type': 'Point', 'coordinates': [-79.4528109, 43.7019117]}"
d6G0w_e3GaA90NSQeovShA,Pho Rua Vang Golden Turtle,125 Ossington Avenue,M6J 2Z2,43.646823,-79.4196807,283,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Specialty Food, Vietnamese, Ethnic Food, Food","{'Monday': '11:0-21:30', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}","{'type': 'Point', 'coordinates': [-79.4196807, 43.646823]}"
TWHHpmnVE3-Y9tL5itxpVg,Uncle Tetsu's Japanese Cheesecake,"65 Front Street W, Unit 222",M5J 1E6,43.6453166,-79.3804073,37,1,"{'Alcohol': ""u'none'"", 'NoiseLevel': ""u'loud'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Japanese","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}","{'type': 'Point', 'coordinates': [-79.3804073, 43.6453166]}"
WuRe1cVirO93fDvuW-3u3g,Ti-Ki Ming,200 Front Street W,M5V 3K2,43.6449355,-79.386151,5,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False'}","Restaurants, Chinese",,"{'type': 'Point', 'coordinates': [-79.386151, 43.6449355]}"
HkHTdTvzbn-bmeQv_-2u0Q,Bannock,401 Bay Street,M5H 2Y4,43.6516267,-79.3807454,488,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","American (New), Restaurants, Pizza, Canadian (New), Sandwiches, Breakfast & Brunch, Food, Comfort Food, Coffee & Tea","{'Monday': '7:30-21:0', 'Tuesday': '7:30-22:0', 'Wednesday': '7:30-22:0', 'Thursday': '7:30-22:0', 'Friday': '7:30-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-15:0'}","{'type': 'Point', 'coordinates': [-79.3807454, 43.6516267]}"
Rqc_42MJmsoMWNdHi4PFGg,O Banh Mi,392 Pacific Avenue,M6P 2R1,43.6652662,-79.4685177,3,0,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True'}","Vietnamese, Restaurants",,"{'type': 'Point', 'coordinates': [-79.4685177, 43.6652662]}"
lw8PXBergNYjgmBNvaiNxg,Dragonfly Bellydance,"559 Bloor Street W, 2nd & 3rd Floors",M5S 1Y6,43.653226,-79.3831843,4,1,,"Dance Studios, Active Life, Specialty Schools, Education, Fitness & Instruction, Arts & Entertainment, Dance Schools, Performing Arts","{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Saturday': '12:0-14:30'}","{'type': 'Point', 'coordinates': [-79.3831843, 43.653226]}"
YSIK0E1E2GZ7jIls_v8aSw,Toronto Gold Bullion,"239 Sheppard Avenue E, Suite 201",M2N 3A8,43.764739,-79.3962582,8,0,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Financial Services, Gold Buyers, Jewelry, Hobby Shops, Shopping, Personal Shopping, Investing","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '11:0-17:0'}","{'type': 'Point', 'coordinates': [-79.3962582, 43.764739]}"
VZiCUfK61OnhF_wnz_OKiA,Java Joes,310 Front Street W,M5V 3B5,43.64396,-79.3902103,3,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'""}","Italian, Breakfast & Brunch, Restaurants, Cafes",,"{'type': 'Point', 'coordinates': [-79.3902103, 43.64396]}"
2OFWvbHVwvnva7GxP4wHQg,Pam's Caribbean Kitchen,912  Bloor Street W,M6H 1L1,43.6619057,-79.4265158,34,0,"{'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True'}","Caribbean, Restaurants",,"{'type': 'Point', 'coordinates': [-79.4265158, 43.6619057]}"
PKcWuwMYnla-eUdqVWQTsQ,Village Pizza,759 Dovercourt Road,M6H 2X1,43.6616348,-79.4295012,41,1,"{'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '2'}","Restaurants, Pizza","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-23:0'}","{'type': 'Point', 'coordinates': [-79.4295012, 43.6616348]}"
btFVG35DPDaG13U-5k3i0g,Valletta Medical & Wellness Spa,"1179 The Queensway, Unit 4",M8Z 1T3,43.6218309,-79.5213893,6,1,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2'}","Eyelash Service, Beauty & Spas, Waxing, Hair Removal, Laser Hair Removal","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}","{'type': 'Point', 'coordinates': [-79.5213893, 43.6218309]}"
5jFAsP4xlu8M2ew7qMTNVQ,Thomas Hinds Tobacconists,18 Cumberland Street,M4W 1J5,43.6710854,-79.3881083,11,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'WheelchairAccessible': 'False', 'DogsAllowed': 'True'}","Shopping, Tobacco Shops","{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}","{'type': 'Point', 'coordinates': [-79.3881083, 43.6710854]}"
ZjYOIMcLTWFPa4jGC-YFwQ,Firkin Freehouse,461 King Street W,M5V 1K4,43.645066578,-79.3966358972,63,1,"{'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}","Restaurants, Pubs, Nightlife, Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}","{'type': 'Point', 'coordinates': [-79.3966358972, 43.645066578]}"
Rz7E5Izfav3CSiWkyiU2GA,Your Eyes Optical,"4400 Sheppard Ave E, Unit 18",M1S 5J5,43.7883024,-79.2699019,3,1,"{'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Eyewear & Opticians, Shopping","{'Tuesday': '10:30-19:30', 'Wednesday': '10:30-19:30', 'Thursday': '10:30-19:30', 'Friday': '10:30-19:30', 'Saturday': '10:30-19:0', 'Sunday': '11:0-18:0'}","{'type': 'Point', 'coordinates': [-79.2699019, 43.7883024]}"
egLYFnycp8ktxMCvilFdLw,Passport Photo,"327B Spadina Avenue, Unit 203",M5T 2E9,43.6545374,-79.3983798,272,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Shopping, Photography Stores & Services","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}","{'type': 'Point', 'coordinates': [-79.3983798, 43.6545374]}"
qSyAd1fDtA4GWp_q9jZKmA,GoodLife Fitness,1521 Yonge Street,M4T 1Z2,43.6896094,-79.3944095,4,0,{'GoodForKids': 'False'},"Active Life, Gyms, Pilates, Fitness & Instruction",,"{'type': 'Point', 'coordinates': [-79.3944095, 43.6896094]}"
rKG5BgZeJfLMt4LCM8nlNA,Bizzy Boy Auto Detailers,47 Ingram Drive,M6M 2L6,43.700173,-79.473591,3,1,,"Automotive, Auto Detailing","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}","{'type': 'Point', 'coordinates': [-79.473591, 43.700173]}"
rF0-JzJLNmQtFl3Bb0RbxA,STEMZ Inc.,"31 Saulter Street, Unit 2",M4M 2H8,43.6576462,-79.3466566,3,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Flowers & Gifts, Shopping, Florists",,"{'type': 'Point', 'coordinates': [-79.3466566, 43.6576462]}"
hbp72ML8BHykBztI6mWOIw,Pizza Nova,222 The Esplanade,M5E,43.64946,-79.365449,12,1,"{'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False'}","Restaurants, Food, Pizza",,"{'type': 'Point', 'coordinates': [-79.365449, 43.64946]}"
_YFIP-QgJuENZjKtsIiO3A,Sutton Place Hotel,955 Bay Street,M4W 1A7,43.6646062,-79.3867011,17,0,"{'WiFi': ""u'paid'"", 'RestaurantsPriceRange2': '3'}","Hotels & Travel, Hotels, Event Planning & Services",,"{'type': 'Point', 'coordinates': [-79.3867011, 43.6646062]}"
GHxoLiZCORG_38rYV9OYGw,Noodle & More,402 Bloor Street W,M5S 1X5,43.6659756,-79.4077326,12,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False'}","Chinese, Noodles, Restaurants","{'Monday': '11:30-21:45', 'Tuesday': '11:30-21:45', 'Wednesday': '11:30-21:45', 'Thursday': '11:30-21:45', 'Friday': '11:30-22:15', 'Saturday': '11:30-22:15', 'Sunday': '11:30-22:0'}","{'type': 'Point', 'coordinates': [-79.4077326, 43.6659756]}"
xYcB-0g2nED-DMgHOSgsiQ,Second Cup,905 King Street W,M6K 3G9,43.6418427551,-79.4120990201,6,0,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True'}","Food, Coffee & Tea",,"{'type': 'Point', 'coordinates': [-79.4120990201, 43.6418427551]}"
is6sW1nbJC9JYyKHFKEwnw,Freshii,"Eaton Centre, 220 Yonge St, Unit H023",M5B 2H1,43.6540644,-79.3806966,22,1,"{'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'False'}","Vegetarian, Restaurants",,"{'type': 'Point', 'coordinates': [-79.3806966, 43.6540644]}"
